text,actual,predicted,latency_sec,ram_gb,vram_gb
buahnya bagus... kurirnya ok sellernya juga ok,Happy,Happy,63.12700819969177,12.360252380371094,3.55291748046875
"Ada sedikit cacat, selainnya oke",Happy,Sadness,47.12671780586243,13.010452270507812,3.55291748046875
Jadi semangat mancing.,Happy,Happy,46.446505308151245,13.159122467041016,3.55291748046875
Cepat tiba n kemasan bagus. barangnya juga bagus,Happy,Happy,46.75747776031494,13.005523681640625,3.55291748046875
Produk sesuai deskripsi??. Variasi produk beragam. Berfungsi dengan baik.,Happy,Happy,46.728572845458984,13.042842864990234,3.55291748046875
pelayanan memuaskan dan barang sesuai ??,Happy,Happy,46.56511306762695,13.150543212890625,3.55291748046875
"Barang bagus dan cepat sekali sampainya ke cianjur, hanya 2 hari.Best seller",Happy,Happy,46.790308713912964,13.340206146240234,3.55291748046875
Bagus mantab jernih,Happy,Happy,46.76321530342102,13.199058532714844,3.55291748046875
"trmksh barang sesuai pesanan, fungsi normal... tingkatkan terus pelayanan...",Happy,Happy,46.61231279373169,13.134559631347656,3.55291748046875
"Green screen sudah nyampe, bahan cukup tebal, mirip ntah sama dengan Positiveie bag yg bagus, warna hijau cerah, oke lah buat green screen",Happy,Happy,46.81288504600525,13.119647979736328,3.55291748046875
"lumayan lah, buat pemanasan",Happy,Happy,46.61575627326965,13.115921020507812,3.55291748046875
"paking rapih, kondisi barang datang mantap. kualitas sesuai harga.. joss",Happy,Happy,46.68719983100891,13.18768310546875,3.55291748046875
"produk asli original. suplemen bagus tanpa efek samping, semoga segera berproses utk menambah pigmen rambut. tks",Happy,Happy,46.65790152549744,13.159526824951172,3.55291748046875
barang bagus dan layanan bagus,Happy,Happy,46.63661336898804,12.917129516601562,3.55291748046875
"untuk harga sgitu bolehlah, dan penjual juga menjelaskan cara pakai dengan jelas dan teliti",Happy,Happy,46.62296223640442,12.827930450439453,3.55291748046875
"Cepet nyampe, seller oke",Happy,Happy,46.670145988464355,12.869400024414062,3.55291748046875
barang sdh nyampe dgn baik. senang banget terima paketnya. semoga sapunya awet. terima kasih. bersih bersih rumah. bersih rapi. bebas debu.,Happy,Happy,46.63580918312073,12.77071762084961,3.55291748046875
"Kainnya gk tipis, standar tebal batik biasa, adem , lembut, variant yg dikirim penjual , sesuai.",Happy,Happy,46.62716221809387,12.872516632080078,3.55291748046875
"Barusan saya tes untuk ambil sampah di sungai dekat rumah, untuk kekuatan daya cekram si alatnya masuk akal untuk harga segini. untuk ambil plastik mudah, tapi untuk ambil sampah kain atau sampah yg udah kekubur agak sulit karena kurang kuat cekramannya",Happy,Sadness,48.43250131607056,12.874767303466797,3.55291748046875
"alhamdulillah, produk ini sangat membantu. yang biasanya membersihkan wc pakai sikat, berisik, kerak tertinggal pada sikat, kelihatan kotor. sekarang tergantikan dengan cooger sikat toilet ini. bahan karetnya membantu saya membersihkan wc disegala waktu, tidak lagi membangunkan anak saya yang masih bayi karena berisik bunyi sikat saat membersihkan toilet / ember mandi. bahkan bisa membersihkan disela-sela bagian dalam dudukan wc (yang tidak bisa dijangkau sikat toilet konvensional). sedikit tips untuk menempelkan ke dinding keramik kamar mandi. setelah dibersihkan dengan lap kering/tisu kering, bisa ditambahkan hair dryer/korek api dibagian yang akan ditempel perekatnya. cara menempelkannya seperti memasang pelindung kaca layar hp. dikeluarkan bagian udara didalamnya dengan cara menempelkan bagian atas/bagian bawah (tergantung mana duluan). gosok2 pakai jari/kuku udara didalamnya sampai tidak ada udara didalam perekatnya.. cooger emang sesuai sama slogannya. rekomended jelas.",Happy,Love,51.019943714141846,12.869022369384766,3.55291748046875
"sesuai dengan pesanan, bahan halus, kayaknya adem...",Happy,Happy,46.613980770111084,12.994861602783203,3.55291748046875
"sudah terima packingnya rapi, bahannya lembut, enak dipake, kurir yg selalu ramah, mkshPotongannya rapi.",Happy,Happy,46.59328556060791,12.952842712402344,3.55291748046875
Barang Sesuai Deskripsi. Produk Original. Packaging Bagus.,Happy,Happy,46.75788688659668,12.915458679199219,3.55291748046875
