text,actual,predicted,latency_sec,ram_gb,vram_gb,prompt_tokens,completion_tokens
buahnya bagus... kurirnya ok sellernya juga ok,Happy,Happy,2.508152961730957,11.108070373535156,0.0,1740,7
"Ada sedikit cacat, selainnya oke",Happy,Sadness,8.564149856567383,11.04144287109375,0.0,1736,8
Jadi semangat mancing.,Happy,Happy,2.9464528560638428,10.961292266845703,0.0,1732,7
Cepat tiba n kemasan bagus. barangnya juga bagus,Happy,Happy,2.8241660594940186,11.18917465209961,0.0,1740,7
Produk sesuai deskripsi??. Variasi produk beragam. Berfungsi dengan baik.,Happy,Happy,3.377911329269409,11.24776840209961,0.0,1744,7
pelayanan memuaskan dan barang sesuai ??,Happy,Happy,4.1223533153533936,11.290321350097656,0.0,1737,7
"Barang bagus dan cepat sekali sampainya ke cianjur, hanya 2 hari.Best seller",Happy,Love,7.95330286026001,11.429542541503906,0.0,1748,7
Bagus mantab jernih,Happy,Happy,2.299438714981079,13.686023712158203,0.0,1735,7
"trmksh barang sesuai pesanan, fungsi normal... tingkatkan terus pelayanan...",Happy,Happy,2.0925791263580322,13.661190032958984,0.0,1743,7
"Green screen sudah nyampe, bahan cukup tebal, mirip ntah sama dengan Positiveie bag yg bagus, warna hijau cerah, oke lah buat green screen",Happy,Happy,3.00419020652771,12.987117767333984,0.0,1760,7
"lumayan lah, buat pemanasan",Happy,Happy,3.6442158222198486,12.926315307617188,0.0,1736,7
"paking rapih, kondisi barang datang mantap. kualitas sesuai harga.. joss",Happy,Happy,6.509941816329956,12.935253143310547,0.0,1746,7
"produk asli original. suplemen bagus tanpa efek samping, semoga segera berproses utk menambah pigmen rambut. tks",Happy,Happy,3.223783016204834,12.920101165771484,0.0,1752,7
barang bagus dan layanan bagus,Happy,Happy,3.15960955619812,12.902507781982422,0.0,1733,7
"untuk harga sgitu bolehlah, dan penjual juga menjelaskan cara pakai dengan jelas dan teliti",Happy,Happy,3.2025327682495117,12.96323013305664,0.0,1748,7
"Cepet nyampe, seller oke",Happy,Happy,2.8022284507751465,12.993022918701172,0.0,1735,7
barang sdh nyampe dgn baik. senang banget terima paketnya. semoga sapunya awet. terima kasih. bersih bersih rumah. bersih rapi. bebas debu.,Happy,Happy,3.384814500808716,12.998908996582031,0.0,1762,7
"Kainnya gk tipis, standar tebal batik biasa, adem , lembut, variant yg dikirim penjual , sesuai.",Happy,Happy,2.6571044921875,12.921829223632812,0.0,1754,7
"Barusan saya tes untuk ambil sampah di sungai dekat rumah, untuk kekuatan daya cekram si alatnya masuk akal untuk harga segini. untuk ambil plastik mudah, tapi untuk ambil sampah kain atau sampah yg udah kekubur agak sulit karena kurang kuat cekramannya",Happy,Sadness,4.061445951461792,12.865501403808594,0.0,1781,8
"alhamdulillah, produk ini sangat membantu. yang biasanya membersihkan wc pakai sikat, berisik, kerak tertinggal pada sikat, kelihatan kotor. sekarang tergantikan dengan cooger sikat toilet ini. bahan karetnya membantu saya membersihkan wc disegala waktu, tidak lagi membangunkan anak saya yang masih bayi karena berisik bunyi sikat saat membersihkan toilet / ember mandi. bahkan bisa membersihkan disela-sela bagian dalam dudukan wc (yang tidak bisa dijangkau sikat toilet konvensional). sedikit tips untuk menempelkan ke dinding keramik kamar mandi. setelah dibersihkan dengan lap kering/tisu kering, bisa ditambahkan hair dryer/korek api dibagian yang akan ditempel perekatnya. cara menempelkannya seperti memasang pelindung kaca layar hp. dikeluarkan bagian udara didalamnya dengan cara menempelkan bagian atas/bagian bawah (tergantung mana duluan). gosok2 pakai jari/kuku udara didalamnya sampai tidak ada udara didalam perekatnya.. cooger emang sesuai sama slogannya. rekomended jelas.",Happy,Love,11.967737197875977,12.716339111328125,0.0,1953,7
"sesuai dengan pesanan, bahan halus, kayaknya adem...",Happy,Happy,2.4726955890655518,13.078250885009766,0.0,1742,7
"sudah terima packingnya rapi, bahannya lembut, enak dipake, kurir yg selalu ramah, mkshPotongannya rapi.",Happy,Happy,3.0413291454315186,13.14883804321289,0.0,1758,7
Barang Sesuai Deskripsi. Produk Original. Packaging Bagus.,Happy,Happy,2.480151891708374,13.128616333007812,0.0,1742,7
"mantap, bagus dan teba",Happy,Happy,3.309231996536255,13.206829071044922,0.0,1735,7
Sesuai deskripsi dan pesanan. Terimakasih,Happy,Happy,2.745213031768799,13.212520599365234,0.0,1741,7
