text,actual,predicted,latency_sec,ram_gb,vram_gb
buahnya bagus... kurirnya ok sellernya juga ok,Happy,Happy,33.896684408187866,10.690929412841797,3.43377685546875
"Ada sedikit cacat, selainnya oke",Happy,Happy,5.283766031265259,10.691917419433594,3.43377685546875
Jadi semangat mancing.,Happy,Happy,5.259138345718384,10.684967041015625,3.43377685546875
Cepat tiba n kemasan bagus. barangnya juga bagus,Happy,Happy,4.703840255737305,10.739505767822266,3.43377685546875
Produk sesuai deskripsi??. Variasi produk beragam. Berfungsi dengan baik.,Happy,Happy,5.343397617340088,10.736919403076172,3.43377685546875
pelayanan memuaskan dan barang sesuai ??,Happy,Happy,5.285018444061279,10.727035522460938,3.43377685546875
"Barang bagus dan cepat sekali sampainya ke cianjur, hanya 2 hari.Best seller",Happy,Happy,5.396027088165283,10.72787094116211,3.43377685546875
Bagus mantab jernih,Happy,Happy,5.254521131515503,10.72060775756836,3.43377685546875
"trmksh barang sesuai pesanan, fungsi normal... tingkatkan terus pelayanan...",Happy,Happy,5.411283493041992,10.669536590576172,3.43377685546875
"Green screen sudah nyampe, bahan cukup tebal, mirip ntah sama dengan Positiveie bag yg bagus, warna hijau cerah, oke lah buat green screen",Happy,Happy,5.1475136280059814,10.607078552246094,3.43377685546875
"lumayan lah, buat pemanasan",Happy,Happy,4.632826089859009,10.623489379882812,3.43377685546875
"paking rapih, kondisi barang datang mantap. kualitas sesuai harga.. joss",Happy,Happy,4.759903430938721,10.631607055664062,3.43377685546875
"produk asli original. suplemen bagus tanpa efek samping, semoga segera berproses utk menambah pigmen rambut. tks",Happy,Love,5.142921686172485,10.633831024169922,3.43377685546875
barang bagus dan layanan bagus,Happy,Happy,5.217928886413574,10.633354187011719,3.43377685546875
"untuk harga sgitu bolehlah, dan penjual juga menjelaskan cara pakai dengan jelas dan teliti",Happy,Happy,5.190044164657593,10.546676635742188,3.43377685546875
"Cepet nyampe, seller oke",Happy,Happy,5.257348537445068,10.539730072021484,3.43377685546875
barang sdh nyampe dgn baik. senang banget terima paketnya. semoga sapunya awet. terima kasih. bersih bersih rumah. bersih rapi. bebas debu.,Happy,Happy,5.85426139831543,10.555282592773438,3.43377685546875
