text,actual,predicted,latency_sec,ram_gb,vram_gb
buahnya bagus... kurirnya ok sellernya juga ok,Happy,Happy,62.66448211669922,12.840286254882812,3.55291748046875
"Ada sedikit cacat, selainnya oke",Happy,Sadness,41.760812282562256,13.276317596435547,3.55291748046875
Jadi semangat mancing.,Happy,Happy,41.151185035705566,13.3404541015625,3.55291748046875
Cepat tiba n kemasan bagus. barangnya juga bagus,Happy,Happy,41.45767617225647,13.581466674804688,3.55291748046875
Produk sesuai deskripsi??. Variasi produk beragam. Berfungsi dengan baik.,Happy,Happy,41.104212522506714,13.497833251953125,3.55291748046875
pelayanan memuaskan dan barang sesuai ??,Happy,Happy,40.76443004608154,13.588417053222656,3.55291748046875
"Barang bagus dan cepat sekali sampainya ke cianjur, hanya 2 hari.Best seller",Happy,Happy,41.978410482406616,14.265270233154297,3.55291748046875
Bagus mantab jernih,Happy,Happy,41.548142433166504,12.72772216796875,3.55291748046875
"trmksh barang sesuai pesanan, fungsi normal... tingkatkan terus pelayanan...",Happy,Happy,41.27790951728821,12.778144836425781,3.55291748046875
"Green screen sudah nyampe, bahan cukup tebal, mirip ntah sama dengan Positiveie bag yg bagus, warna hijau cerah, oke lah buat green screen",Happy,Love,41.67132639884949,12.752994537353516,3.55291748046875
"lumayan lah, buat pemanasan",Happy,Happy,41.18223786354065,12.762069702148438,3.55291748046875
"paking rapih, kondisi barang datang mantap. kualitas sesuai harga.. joss",Happy,Happy,41.83762311935425,12.888740539550781,3.55291748046875
"produk asli original. suplemen bagus tanpa efek samping, semoga segera berproses utk menambah pigmen rambut. tks",Happy,Happy,41.74294304847717,13.00345230102539,3.55291748046875
barang bagus dan layanan bagus,Happy,Happy,41.23533344268799,12.974559783935547,3.55291748046875
"untuk harga sgitu bolehlah, dan penjual juga menjelaskan cara pakai dengan jelas dan teliti",Happy,Happy,41.697699785232544,12.891616821289062,3.55291748046875
"Cepet nyampe, seller oke",Happy,Happy,41.02306532859802,12.861351013183594,3.55291748046875
barang sdh nyampe dgn baik. senang banget terima paketnya. semoga sapunya awet. terima kasih. bersih bersih rumah. bersih rapi. bebas debu.,Happy,Happy,41.90324831008911,12.432117462158203,3.55291748046875
"Kainnya gk tipis, standar tebal batik biasa, adem , lembut, variant yg dikirim penjual , sesuai.",Happy,Happy,41.92445778846741,12.493919372558594,3.55291748046875
