title,actual,predicted,latency_sec,ram_gb,vram_gb
Gunung Sampah di Cilebut Bogor Bikin Sungai Ciliwung Tercemar,0,0,15.718064546585083,13.371818542480469,3.43377685546875
"Tulis 'Orang-Orang Biasa', Andrea Hirata Perjuangkan Pendidikan untuk Kaum Tak Mampu",0,0,5.362774848937988,13.345752716064453,3.43377685546875
"43 Penerbangan Terganggu Asap, Ratusan Penumpang Tujuan Kalimantan Telantar",0,0,5.294682502746582,13.290145874023438,3.43377685546875
"Bicara soal Gading Marten, Gisella Anastasia Menahan Tangis",1,1,5.070016145706177,13.478042602539062,3.43377685546875
Pelatih Leicester Tatap Laga Kontra Man United dengan Kepercayaan Diri Tinggi,0,0,5.413798570632935,13.804065704345703,3.43377685546875
"Terdampak Tol Desari, Jalan Tanah Baru Depok Akan Diperlebar Tahun Ini",0,0,5.305689573287964,13.858688354492188,3.43377685546875
Polemik PB Djarum vs KPAI yang Berujung Stop Audisi...,1,0,5.3109776973724365,13.854507446289062,3.43377685546875
Laode Ungkap Banyak Karyawan KPK Menangis Pasca Revisi UU Disahkan,0,0,5.6099534034729,14.073734283447266,3.43377685546875
"Permintaan Terakhir Bocah yang Dibully Hingga Tewas, Fatir Ahmad Sebut Nama Seseorang Agar Ditangkap",1,1,5.216826677322388,13.760860443115234,3.43377685546875
"Habibie Wafat, R80 Diusulkan Jadi Proyek Strategis Nasional",0,0,5.417585611343384,13.968185424804688,3.43377685546875
Walhi Minta Restorasi Gambut Dievaluasi,0,0,5.010065317153931,13.855693817138672,3.43377685546875
"Soal Perburuan Scudetto, Llorente: Tekanan Ada pada Juventus",0,0,5.426150560379028,13.93606948852539,3.43377685546875
"Ada Petisi Ganti Nama BIJB dengan BJ Habibie, Ridwan Kamil Beri Dukungan",0,0,5.3221352100372314,13.83267593383789,3.43377685546875
"Anggaran Bansos Naik, Warga tak Hanya Dapat Beras dan Telur",0,0,5.328706502914429,13.740802764892578,3.43377685546875
Inggris Mengaku Tak Tahu Dalang Serangan Kilang Minyak Saudi,0,0,5.365389823913574,13.771862030029297,3.43377685546875
Ingin Jadi Digital Marketing Sukses? Pastikan Punya Sifat ini,1,0,5.053487300872803,13.828296661376953,3.43377685546875
"Jelang Pernikahan, Hailey Baldwin Dapat Pesta Bachelorette yang Seru dan Nakal!",1,1,4.9658122062683105,13.816291809082031,3.43377685546875
"Barbie Kumalasari Bocorkan Honor Sekali Tampil di TV, Tembus Dua Digit!",1,1,5.028107643127441,13.792182922363281,3.43377685546875
"Tak Malu jadi Sugar Baby, Jeane Ajak Sesama Wanita untuk Ikuti Caranya Cari Uang, Mau?",1,1,5.080331325531006,13.844474792480469,3.43377685546875
"Ramal Banyak Artis Narkoba Hingga Cerai Tahun Ini, Roy Kiyoshi: Orangnya Gak Disangka-Sangka",1,1,4.97294020652771,13.838794708251953,3.43377685546875
"Selotip Mulut, Jurnalis KBB-Cimahi Tolak Kekerasan dan RKUHP",0,0,5.36948823928833,13.824211120605469,3.43377685546875
"Penentu Kemenangan Man United, Mason Greenwood Dipuji Solskajer",0,0,5.349698066711426,13.86801528930664,3.43377685546875
"Tumbuh 10 Cm, 'Tanduk Setan' di Kepala Pria India Dioperasi",1,1,5.009538888931274,13.836444854736328,3.43377685546875
"Foto Jihyo TWICE Sering Datangi Rumah Kang Daniel, Sudah 7 Bulan Pacaran?",1,1,5.015482425689697,13.81365966796875,3.43377685546875
"Akibat Kabut Asap, Citilink Gagal Mendarat di Aek Godang",0,0,5.862563371658325,13.819011688232422,3.43377685546875
"Si Bodat ini Serahkan Perawan Pacar Buat Teman, Setelah Itu Digilir",1,1,5.025619268417358,13.815055847167969,3.43377685546875
"40 Persen Dewan Ciamis Gadaikan SK, Ketua: Daripada Mencuri Uang Negara",0,1,5.034370422363281,13.811470031738281,3.43377685546875
KPU Ajukan Rp 17 M untuk Pilwakot Solo 2020,0,0,5.1454033851623535,13.810359954833984,3.43377685546875
"Sinopsis Drama STILL 17 Episode 25, Titik Cerah Pencarian Shin Hye Sun",0,0,5.39410400390625,13.79342269897461,3.43377685546875
"Hindari Konsumsi Madu pada Bayi, Ini Alasannya",1,0,5.019306421279907,13.779529571533203,3.43377685546875
"Tampil Cantik saat Kondangan, Ini 4 Inspirasi Dress untuk Hijabers",1,0,5.375124454498291,13.780345916748047,3.43377685546875
"Data Pelanggan Lion Air Bocor, Menkominfo Sebut Bukti Urgensi RUU PDP",0,0,5.3398144245147705,13.720157623291016,3.43377685546875
BWA Targetkan 1 Juta Wakaf Alquran ,0,0,5.537715673446655,13.691539764404297,3.43377685546875
Densus 88 Polri Gerebek Rumah Terduga Teroris di Cilincing Jakut,0,0,5.348642110824585,13.681343078613281,3.43377685546875
OJK Hentikan Sementara Pendaftaran Investasi Reksa Dana Tunggal,0,0,5.356338262557983,13.678451538085938,3.43377685546875
"3 Fakta Raymond Hartanto, Adik Boy William yang Meninggal Dunia",1,1,4.693510055541992,13.63494873046875,3.43377685546875
