text,actual,predicted,latency_sec,ram_gb,vram_gb,prompt_tokens,completion_tokens
buahnya bagus... kurirnya ok sellernya juga ok,Happy,Happy,1.8442692756652832,10.87631607055664,0.0,778,16
"Ada sedikit cacat, selainnya oke",Happy,Sadness,1.8256850242614746,10.887184143066406,0.0,773,17
Jadi semangat mancing.,Happy,Happy,1.1135241985321045,10.896438598632812,0.0,771,16
Cepat tiba n kemasan bagus. barangnya juga bagus,Happy,Happy,1.1940491199493408,10.894386291503906,0.0,777,16
Produk sesuai deskripsi??. Variasi produk beragam. Berfungsi dengan baik.,Happy,Happy,1.038464069366455,10.898529052734375,0.0,781,16
pelayanan memuaskan dan barang sesuai ??,Happy,Happy,1.117051601409912,10.903629302978516,0.0,774,16
"Barang bagus dan cepat sekali sampainya ke cianjur, hanya 2 hari.Best seller",Happy,Happy,1.2046098709106445,10.902828216552734,0.0,784,16
Bagus mantab jernih,Happy,Happy,1.0620410442352295,10.883369445800781,0.0,772,16
"trmksh barang sesuai pesanan, fungsi normal... tingkatkan terus pelayanan...",Happy,Happy,1.7946407794952393,10.887603759765625,0.0,780,16
"Green screen sudah nyampe, bahan cukup tebal, mirip ntah sama dengan Positiveie bag yg bagus, warna hijau cerah, oke lah buat green screen",Happy,Happy,1.1120662689208984,10.876331329345703,0.0,799,16
"lumayan lah, buat pemanasan",Happy,Happy,0.966240644454956,10.865737915039062,0.0,772,16
"paking rapih, kondisi barang datang mantap. kualitas sesuai harga.. joss",Happy,Happy,1.5751478672027588,10.857677459716797,0.0,782,16
"produk asli original. suplemen bagus tanpa efek samping, semoga segera berproses utk menambah pigmen rambut. tks",Happy,Happy,1.0691871643066406,10.856548309326172,0.0,793,16
barang bagus dan layanan bagus,Happy,Happy,1.5157661437988281,10.853931427001953,0.0,770,16
"untuk harga sgitu bolehlah, dan penjual juga menjelaskan cara pakai dengan jelas dan teliti",Happy,Happy,1.177217721939087,10.863319396972656,0.0,787,16
"Cepet nyampe, seller oke",Happy,Happy,1.0204362869262695,10.84981918334961,0.0,772,16
barang sdh nyampe dgn baik. senang banget terima paketnya. semoga sapunya awet. terima kasih. bersih bersih rumah. bersih rapi. bebas debu.,Happy,Happy,0.9541981220245361,10.847171783447266,0.0,807,16
"Kainnya gk tipis, standar tebal batik biasa, adem , lembut, variant yg dikirim penjual , sesuai.",Happy,Happy,1.1988847255706787,10.84478759765625,0.0,793,16
"Barusan saya tes untuk ambil sampah di sungai dekat rumah, untuk kekuatan daya cekram si alatnya masuk akal untuk harga segini. untuk ambil plastik mudah, tapi untuk ambil sampah kain atau sampah yg udah kekubur agak sulit karena kurang kuat cekramannya",Happy,Sadness,1.1539342403411865,10.837738037109375,0.0,827,17
"alhamdulillah, produk ini sangat membantu. yang biasanya membersihkan wc pakai sikat, berisik, kerak tertinggal pada sikat, kelihatan kotor. sekarang tergantikan dengan cooger sikat toilet ini. bahan karetnya membantu saya membersihkan wc disegala waktu, tidak lagi membangunkan anak saya yang masih bayi karena berisik bunyi sikat saat membersihkan toilet / ember mandi. bahkan bisa membersihkan disela-sela bagian dalam dudukan wc (yang tidak bisa dijangkau sikat toilet konvensional). sedikit tips untuk menempelkan ke dinding keramik kamar mandi. setelah dibersihkan dengan lap kering/tisu kering, bisa ditambahkan hair dryer/korek api dibagian yang akan ditempel perekatnya. cara menempelkannya seperti memasang pelindung kaca layar hp. dikeluarkan bagian udara didalamnya dengan cara menempelkan bagian atas/bagian bawah (tergantung mana duluan). gosok2 pakai jari/kuku udara didalamnya sampai tidak ada udara didalam perekatnya.. cooger emang sesuai sama slogannya. rekomended jelas.",Happy,Love,1.355628490447998,10.84686279296875,0.0,1002,16
"sesuai dengan pesanan, bahan halus, kayaknya adem...",Happy,Happy,1.047023057937622,10.846942901611328,0.0,779,16
"sudah terima packingnya rapi, bahannya lembut, enak dipake, kurir yg selalu ramah, mkshPotongannya rapi.",Happy,Love,1.212129831314087,10.87137222290039,0.0,798,16
Barang Sesuai Deskripsi. Produk Original. Packaging Bagus.,Happy,Happy,1.0319538116455078,10.8785400390625,0.0,778,16
"mantap, bagus dan teba",Happy,Happy,0.9469442367553711,10.873641967773438,0.0,772,16
Sesuai deskripsi dan pesanan. Terimakasih,Happy,Happy,1.1007485389709473,10.871658325195312,0.0,778,16
"Produk Sesuai. Material Produk Bagus. Cocok untuk di jadikan tmpt penyimpanan masker.. Jadi lbh rapi dan enak di lihat, gampang untuk mengambil masker..",Happy,Love,1.2269361019134521,10.837959289550781,0.0,804,16
"wae keren. alatnya berasa jadi pengrajin rokok. matap seler ramah pros�s cepat , pengiriman juga cepat.",Happy,Love,1.466752290725708,10.823932647705078,0.0,794,16
Bagus dan ini order saya yang kedua.,Happy,Happy,1.0625135898590088,10.802764892578125,0.0,773,16
Teksturnya creamy. Gampang dipakai. Packaging aman ??.,Happy,Happy,1.0724897384643555,10.772228240966797,0.0,779,16
"masker bagus,sesuai harga`",Happy,Happy,1.0427100658416748,10.755573272705078,0.0,773,16
bagus banget bahan nya juga adem ini bakal jadi langganan saya order baju tidur untuk suami ????,Happy,Love,1.094135046005249,10.829421997070312,0.0,787,16
respon baik mutu lumayan hrg terjangkau,Happy,Happy,1.0206711292266846,10.815425872802734,0.0,776,16
Kualitas Produk Bagus. Produk Sesuai,Happy,Happy,1.1378390789031982,10.819072723388672,0.0,775,16
"Bahan bagus, kain bisa melebar dan elastis",Happy,Happy,1.053184986114502,10.817207336425781,0.0,776,16
"Cepat, rapih dan aman. Saya mau beli lagi nanti ya",Happy,Happy,0.9673869609832764,10.830795288085938,0.0,779,16
Cepat dan packing amanah bgt.kualitas susu sdh terjamin enak dan bermanfaat.thanks.,Happy,Love,1.100304365158081,10.87628173828125,0.0,788,16
barang telah sampai dengan packaging yg bagus,Happy,Happy,0.9974102973937988,10.876724243164062,0.0,772,16
ukurannya ada yg besar ada yg kecil tapi lumayan dengan harga segitu makasih ya??,Happy,Happy,1.1489176750183105,10.87375259399414,0.0,785,16
"bagus, bisa nempel di kayu",Happy,Happy,1.0730175971984863,10.858772277832031,0.0,774,16
"alhamdulillah barang sampai di tgl 6/11. Isi dusnya : instruction manual book, kartu garansi, stiker boya, tas kecil boya, seperangkat mic, batereinya & jack adaptor (kayaknya untuk koneksi ke amplifier).",Happy,Happy,0.9173927307128906,10.857772827148438,0.0,818,16
